record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1227980746.0,W,206.223.115.109,63.175.248.0/21,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.232.0/23,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.226.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.222.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.205.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.204.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.196.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.194.0/23,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.188.0/22,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.186.0/23,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.173.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.172.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.164.0/22,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.156.0/22,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.148.0/22,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.140.0/22,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.125.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.124.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.123.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.108.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.101.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.100.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.97.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.75.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.74.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.70.0/23,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.67.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.64.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.50.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.23.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.11.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.5.0/24,None,None,None
update,1227980746.0,W,206.223.115.109,63.175.4.0/22,None,None,None
