record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1455958698.0,W,27.111.228.159,72.20.0.0/24,None,None,None
update,1455958701.0,W,206.126.236.47,72.20.0.0/24,None,None,None
update,1455958704.0,W,206.126.236.37,72.20.0.0/24,None,None,None
update,1455958704.0,W,206.126.236.10,72.20.0.0/24,None,None,None
update,1455958714.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958714.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958714.0,A,206.126.236.37,72.20.0.0/24,206.126.236.37,set(),6939 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958719.0,A,206.126.236.26,72.20.0.0/24,206.126.236.26,set(),16559 6939 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958720.0,A,206.126.236.172,72.20.0.0/24,206.126.236.169,set(),11039 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958720.0,A,206.126.236.24,72.20.0.0/24,206.126.236.169,"{'11666:2000', '11666:2003'}",11666 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958722.0,A,27.111.228.201,72.20.0.0/24,27.111.228.201,"{'4637:32067', '4637:32412', '4637:32933', '4637:60952', '4637:32502'}",133165 4637 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958722.0,A,202.79.197.201,72.20.0.0/24,202.79.197.201,"{'4637:32067', '4637:32412', '4637:32933', '4637:60952', '4637:32502'}",133165 4637 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958725.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958725.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958729.0,A,206.126.236.10,72.20.0.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:641', '4589:14901'}",4589 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958729.0,A,27.111.228.169,72.20.0.0/24,27.111.228.169,set(),38880 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958731.0,A,206.126.236.47,72.20.0.0/24,206.126.236.47,"{'19151:65040', '19151:1000', '19151:61001'}",19151 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958735.0,A,206.126.236.10,72.20.0.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:10140', '4589:685', '4589:680'}",4589 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958750.0,A,206.126.236.26,72.20.0.0/24,206.126.236.26,set(),16559 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958752.0,A,27.111.228.201,72.20.0.0/24,27.111.228.201,"{'4637:32934', '4637:32412', '4637:60952', '4637:32026', '4637:32502'}",133165 4637 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958752.0,A,202.79.197.201,72.20.0.0/24,202.79.197.201,"{'4637:32934', '4637:32412', '4637:60952', '4637:32026', '4637:32502'}",133165 4637 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958874.0,W,206.126.236.172,72.20.0.0/24,None,None,None
update,1455958874.0,W,206.126.236.24,72.20.0.0/24,None,None,None
update,1455958877.0,W,27.111.228.169,72.20.0.0/24,None,None,None
update,1455958877.0,W,202.79.197.159,72.20.0.0/24,None,None,None
update,1455958877.0,W,27.111.228.159,72.20.0.0/24,None,None,None
update,1455958878.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958878.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830
update,1455958885.0,W,206.126.236.47,72.20.0.0/24,None,None,None
update,1455958887.0,W,206.126.236.10,72.20.0.0/24,None,None,None
update,1455958898.0,W,202.79.197.159,72.20.0.0/24,None,None,None
update,1455958898.0,W,27.111.228.159,72.20.0.0/24,None,None,None
update,1455958899.0,W,206.126.236.37,72.20.0.0/24,None,None,None
update,1455958902.0,W,27.111.228.201,72.20.0.0/24,None,None,None
update,1455958902.0,W,202.79.197.201,72.20.0.0/24,None,None,None
update,1455958904.0,W,206.126.236.26,72.20.0.0/24,None,None,None
